樼,2木孱,
楃,2木屋,
葆,2艹保,
烘,2火共,
汜,2氵巳,
嗕,2口辱,
沛,2氵巿,
噌,2口曾,
挎,2才夸,
熺,2火喜,
伶,2亻令,
溽,2氵辱,
脶,2月呙,
替,3夫夫日,
玩,2王元,
栳,2木老,
擎,2敬手,
孺,2子需,
涉,2氵步,
灬,4丶丶丶丶,
曚,2日蒙,
栦,2木州,
剁,2朵刂,
斾,4方丿一巾,
扮,2扌分,
掍,2才昆,
焰,2火臽,
益,4丷一八皿,
炾,2火兄,
掬,2才匊,3手勹米,
侂,3亻广乇,
茕,3艹冖卂,
冸,2冫半,
瑰,2王鬼,
呺,2口号,
劁,2焦刂,
棋,2木其,
楆,2木要,
沅,2氵元,
滗,2氵笔,
氷,2丶水,
怃,2忄无,
滉,2氵晃,
噤,2口禁,
忞,2文心,
湾,2氵弯,
瓣,3辛瓜辛,
标,2木示,
殇,6歹丿一弓丿丿,
慑,2忄聂,
曤,2日霍,
旊,4方丿一瓦,
囯,2囗王,
斟,2甚斗,
夒,6一自止已八夂,
渝,2氵俞,
皲,2皮军,
婋,2女虎,
绣,2纟秀,
岆,2山夭,
炲,2火台,
句,2勹口,
滃,2氵翁,
涘,2氵矣,
傟,2亻翁,
冴,2冫牙,
蜂,2虫夆,
呹,2口失,
溏,2氵唐,
沌,2氵屯,
娩,2女免,
匿,2匚若,
噻,2口塞,
哏,2口艮,
夸,2大亏,
熷,2火曾,
扃,2户冋,
武,3一弋止,
愱,2忄疾,
啼,2口帝,
桤,2木岂,
珑,2王龙,
旉,2甫方,
殓,2歹佥,
珍,3王人彡,
咒,3口口几,
愉,2忄俞,
冲,2冰中,
唁,2口言,
忆,2忄乙,
板,2木反,
嶊,2山推,
亿,2亻乙,
曍,2日臯,
在,3一亻土,
撠,2才戟,
众,3人人人,
欂,2木薄,
栘,2木多,
港,2氵巷,
授,2才受,
粟,2覀米,
腾,4月丷夫马,3月?马,
挖,2才穵,3手穴乙,
乌,3勹?一,
跽,2足忌,
汹,2氵凶,
掩,2才奄,
勜,2翁力,
泌,2氵必,
傌,2亻馬,
冐,3冂二月,2日月,
拚,3才厶廾,
勤,2堇力,
嗀,5士冖一口殳,
哨,2口肖,
涆,2氵旰,
檎,2木禽,
澺,2氵意,
节,2竹卩,
沮,2氵且,
炢,2火术,
湔,2氵前,
邻,2令阝,
盂,2于皿,
地,2土也,
撡,2才叅,
捹,2才奔,
欃,2木毚,
舟,5丶冂一丶丨,
氽,2人水,
栙,2木夅,
僳,2亻粟,
售,2隹口,
哇,2口圭,3口土土,
娰,2女似,
柏,2木白,
污,2氵亏,
疒,3丶一丬,
庂,2广人,
呝,2口戹,
论,2讠仑,
溱,2氵秦,
傎,2亻真,
壻,2土胥,
欺,2其欠,
柃,2木令,
橼,2木缘,
慧,2彗心,
澵,2氵新,
桔,2木吉,
涁,2氵杉,
扣,2才口,
呲,2口此,
炟,2火旦,
熦,2火雀,
曓,4日出大本,
促,2亻足,
椶,4木凶八夂,
操,3才品木,2扌喿,
刎,2勿刂,
儇,2亻睘,
焚,2林火,
棕,2木宗,
特,2牜寺,
拓,2才石,
守,2宀寸,
愞,2忄耎,
夀,5韦口一口寸,4韦口一吋,
沿,3氵八口,
呜,2口乌,
疔,2疒丁,
呢,2口尼,
廑,2广堇,
仑,2人匕,
溘,2氵盍,
佫,2亻各,
傓,2亻扇,
檑,2木雷,
枸,2木句,
澷,4氵曰罒方,
溬,2氵羗,
涃,2氵困,
氋,2蒙毛,
咣,2口光,
捋,2才寽,3扌爫寸,
巅,3山顛巔,
控,2才空,
栠,2任木,
曔,2日敬,
淤,2氵於,
椷,2木咸,
儋,2亻詹,
刭,2圣刂,
斶,2斤蜀,
仲,2亻中,
熵,2火商,
碡,2石毒,
曦,2日羲,
寿,2丰寸,
奄,2大电,
匈,2勹凶,
屵,2山厂,
钨,2钅乌,
湄,2氵眉,
呥,2口冉,
庳,2广卑,
沦,2氵仑,
傔,4亻丶丶兼,
樨,2木犀,
勥,2强力,
瀑,2氵暴,
澽,2氵豦,
炥,2火弗,
熮,2火翏,
嘿,2口黑,
欈,2木巂,
氜,2气日,
挢,2才乔,
溵,2氵殷,
椳,2木畏,
洲,2氵州,
曑,3晶人彡,
栜,2木朿,
策,2竹朿,
斳,2堇斤,
催,2亻崔,
捾,2才官,
娃,2女圭,3女土土,
熨,2尉火,
斑,3玉文王,
修,2攸彡,
褓,2衤保,
兽,4丷田一口,
宿,3宀亻百,
剔,2易刂,
呸,2口丕,3口不一,
滟,2氵艳,
寝,5宀丬彐冖又,
绒,2纟戎,
橘,2木矞,
栀,2木卮,
棉,2木帛,
尜,3小大小,
炦,2火犮,
巨,3匸?一,
哭,3口口犬,
熯,3火革大,
氝,2气內,
噘,2口厥,
晦,2日每,
涍,2氵孝,
奋,2大田,
椵,2木叚,
剡,2炎刂,
曒,2日敫,
斴,2粦斤,
撦,2才奢,
捿,2才妻,
曹,3卄曰日,5一丨丨曰日,
愝,2忄匽,
败,2贝攵,
庉,2广屯,
疝,2疒山,
檗,2辟木,
蛇,2虫它,
朕,2月关,
燹,3豕豕火,
七,2丿乚,
孓,2了乀,
甾,2巛田,
柁,2木它,
徂,2彳且,
吝,2文口,
戕,2爿戈,
滢,2氵莹,
熫,2火庶,
犥,2牜麃,
澻,2氵遂,
炣,2火可,
俎,3人人且,2仌且,
惯,2忄贯,
歼,2歹千,
氒,2氏十,
樷,2林取,
剀,2岂刂,
哲,2折口,
涒,2氵君,
榆,2木俞,
齿,3止人凵,
炩,2火令,
筮,2竹巫,
宪,2宀先,
熊,2能灬,
冦,3冖元攴,
诬,2讠巫,
呫,2口占,
檫,2木察,
爝,2火爵,
受,3爫冖又,
擒,2才禽,
暹,2日進,
柽,2木圣,
栖,2木西,
密,3宀必山,2宓山,
徇,2彳旬,
淋,2氵林,
氵,3丶丶丿,
戙,2同戈,
熭,2彗火,
杰,2木灬,
掋,2才底,
曘,2日需,
涊,2氵忍,
椼,2木衍,
很,2彳艮,
剌,2束刂,
纵,2纟从,
州,4川丶丶丶,
蛰,2执虫,
暂,2斩日,
糗,2米臭,
褴,2衤监,
演,2氵寅,
休,2亻木,
佲,2亻名,
傗,2亻畜,
冣,2冖取,
梯,2木弟,
溯,2氵朔,
嗏,2口茶,
団,2囗寸,
容,2宀谷,
柢,2木氐,
戚,4丿上小戈,
泡,2氵包,
丬,2冫丨,
滠,2氵聂,
彳,2丿亻,
忊,2忄丁,
愨,5士冖一殳心,
枯,2木古,
据,2才居,
捷,2才疌,
圮,2土己,
惠,2叀心,4一由厶心,
栤,2木冰,
椻,2木匽,
朋,2月月,
捏,2才圼,
求,3水一丶,
珧,2王兆,
栩,2木羽,
润,2氵闰,
牝,2牜匕,
堮,2土咢,
忨,2忄元,
庱,2广夌,
嶑,2山象,
岏,2山元,
洋,2氵羊,
畜,2玄田,
梆,2木邦,
殷,5丶丿彐?殳,2?殳,
则,2贝刂,
楌,2木彦,
旔,2方建,
昨,2日乍,
氿,2氵九,
涴,2氵宛,
橉,2木粦,
后,3厂一口,
烉,4刀冂八火,
燄,2臽炎,
滒,2氵哥,
倔,2亻屈,
凂,2冫免,
狎,2犭甲,
怛,2忄旦,
泸,2氵卢,
嗮,2口晒,
沩,2氵为,
忭,2忄卞,
犴,2犭干,
囗,2冂一,4丨乛一,
沈,2氵冘,
揄,2才俞,
夝,2夕生,
庰,2广并,
万,2一刀,
悟,2忄吾,
嶐,2山隆,
仨,2亻三,
绑,2纟邦,
因,2囗大,
搀,3才免冫,
打,2才丁,
旙,2方番,
楏,2木奎,
栿,2木伏,
欝,4棥罒艮寸,
跪,2足危,
涹,2氵委,
汅,2氵丂,
濗,2氵幕,
津,2氵聿,
燇,2火尊,
烍,2火先,
桧,2木会,
狊,2目犬,
买,2乛头,
侌,2今云,
堶,3土左月,
琊,2王邪,
漯,2氵累,
夨,2?大,
牮,2代牛,
凎,2冫金,
嗺,2口崔,
咓,2口瓦,
像,2亻象,
务,2夂力,
掲,4才日勹匕,
戺,2户巳,
玉,2王丶,
嬿,2女燕,
庽,2广禺,
旭,2九日,
楒,2木思,
橏,2木善,
欥,2日欠,
汌,2氵川,
获,3艹犭犬,
旜,4方丿一亶,
曵,4曰乀丿丶,5日乀丿丶,
格,2木各,
燊,2焱木,4火火火木,
狏,4犭丿一也,
今,3人丶乛,
捡,2才佥,
怵,2忄术,
沭,2氵朮,
榴,2木留,
狃,2犭丑,
圅,4?囗丷干,
潴,2氵猪,
珞,2王各,
婗,2女兒,
署,2罒者,
梵,3木木凡,
塍,4月丷夫土,3月?土,
牦,2牜毛,
忲,2忄太,
橡,2木象,
甜,2舌甘,
掱,3手手手,
绸,2纟周,
柴,2此木,
叙,2余又,
佯,2亻羊,
楍,4木口口口,
栺,2木旨,
左,3一丿工,
煮,2者灬,
涶,2氵垂,
汃,2氵八,
垠,2土艮,
橊,2木畱,
燅,2埶炎,
烋,2休灬,
拣,3才东一,
滖,2氵衰,
狍,2犭包,
灭,2一火,
泱,2氵央,
狇,2犭木,
洒,2氵西,
桷,2木角,
树,3木又寸,
慎,2忄真,
泠,2氵令,
明,2日月,
器,5口口大口口,
凊,2冫青,
濒,2氵频,
戸,2一尸,
吟,2口今,
棒,2木奉,
庻,4广廿人人,
嶕,2山焦,
岝,2山乍,
枉,2木王,
做,2亻故,
拂,2才弗,
瑚,2王胡,
棍,2木昆,
戴,3土戈異,2?異,
桇,2如木,
恩,2因心,
旚,4方丿一票,
喏,2口若,
侕,2亻而,
狯,2犭会,
流,4氵亠厶川,2氵?,
槛,2木监,
烎,3干干火,2开火,
涺,2氵居,
滛,3氵爫缶,
珩,2王行,
撒,2才散,
圁,2囗言,
漶,2氵患,
咊,2口禾,
犟,2强牛,
碰,2石並,
勽,2勹人,
锺,2钅重,
掫,2才取,
仰,2亻卬,
摈,2才宾,
琐,3王小贝,
庺,2广枀,
亡,2丶匸,
析,2木斤,
橑,2木尞,
个,2人丨,
汍,2氵丸,
择,4才又二丨,
出,2山山,3凵丨凵,
擏,2才敬,
桏,2木邛,
曶,2勿日,
况,2冫兄,
揆,2才癸,
瘤,2疒留,
脉,2月永,3月?脈,
滣,2氵唇,
涽,2氵昏,
烑,2火兆,
决,2冫夬,
术,2木丶,
牯,2牜古,
弱,4弓冫弓冫,
梏,2木告,3木牛口,
忹,2忄王,
捧,2才奉,
扄,2户向,
悯,2忄闵,
耵,2耳丁,
氧,2气羊,
咞,2口开,
匊,2勹米,
熙,2巸灬,
王,2二丄,4一一丨一,
夳,2大二,
堺,2土界,
汑,2氵乇,
淂,4氵日一寸,2氵?,
滫,2氵脩,
佤,2亻瓦,
烔,2火同,
拄,2才主,
歹,2一夕,
初,2衤刀,
狒,2犭弗,
刘,2文刂,
旡,2厂尢,3匸丿乚,
旷,2日广,
桗,2木朶,
楘,2敄木,
橔,2木敦,
欪,2出欠,
梓,2木辛,
琪,2王其,
囚,2囗人,
嶛,2山尞,
澉,2氵敢,
泖,2氵卯,
敏,2每攵,
扂,2户占,
傶,2亻戚,
滨,2氵宾,
匉,2勹平,
恤,2忄血,
汪,2氵王,
昔,2井日,
唆,2口夋,
挑,2才兆,
汋,2氵勺,
作,2亻乍,
橎,2木番,
楑,2木癸,
桋,2木夷,
曱,2口丅,
旛,4方丿一番,
征,2彳正,
留,2卯田,
□,2口赖,
狌,2犭生,
狩,2犭守,
紧,4丨丨又丝,
爵,4爪聿爭爭,3爫肀爭,
滜,2氵皋,
涻,2氵舍,
揸,2才查,
哧,2口赤,
嚓,2口察,
熻,2火翕,
怅,2忄长,
汴,2氵卞,
潢,2氵黄,
傞,2亻差,
株,2木朱,
峨,2山我,
栬,2木色,
楄,2木扁,
滆,2氵鬲,
坳,2土幼,
荜,2艹毕,
茧,2草虫,
拌,2扌半,
愰,2忄晃,
央,2冂大,
庨,2广孝,
磋,2石差,
旈,4方亠厶川,2方?,
絷,2执糸,
噪,2口喿,3口品木,
夐,4刀罓目夂,
珀,2王白,
桕,2木臼,
嗛,2口兼,
嶉,2山唯,
孰,2享丸,
碗,2石宛,
婇,2女采,
掊,2才咅,
佽,2亻次,
狸,2犬里,
犽,2犭牙,
玛,2王马,
呰,2此口,
年,3丿丰丶,5丿一二丶丨,
抨,2才平,
蛾,2虫我,
栯,2木有,
溴,2氵臭,
沐,2氵木,
宏,2宀厷,
氹,2乙水,
濍,2氵葱,
咤,2口宅,
愯,2忄隻,
戣,2癸戈,
彪,2虎彡,
殃,2歹央,
旇,4方丿一皮,
殄,3歹人彡,
掕,2才夌,
珏,2王玉,
堣,2土禺,
夎,2坐夂,
汝,2氵女,
申,2囗十,
蝈,2虫国,
岁,2山夕,
剃,2弟刂,
完,2宀元,
噼,2口辟,
侊,2亻光,
块,2土夬,
冿,2冫聿,
濐,2氵暑,
拈,2才占,
忤,2忄午,
汨,2氵日,
归,3丨丿彐,
搁,2才阁,
烽,2火夆,
堕,2陏土,
介,3人丿丨,
栴,4木丿一円,
婚,2女昏,
橆,5丿一卌一林,
掞,2才炎,
戯,2虚戈,
旓,4方丿一肖,
搭,2才荅,
庯,2广甫,
嶏,3山厂配,
愶,2忄脅,
忥,2气心,
梃,2木廷,
殍,2歹孚,
情,2忄青,
玷,2王占,
烷,2火完,
涕,2氵弟,
堬,2土俞,
书,4??丨丶,
侇,2亻夷,
揠,2才匽,
捐,2才肙,3手口月,
嚯,2口霍,
汶,2氵文,
怆,2忄仓,
咫,2尺只,
潆,2氵萦,
歌,2哥欠,
橀,5木亠厶川皿,3木?皿,
楅,2木畐,
栭,2木而,
濋,2氵楚,
滈,2氵高,
涢,2氵员,
氶,4了?丶乀,
戭,2寅戈,
掝,2才或,
耠,2耒合,
旑,2方奇,
澡,3氵品木,2氵喿,
撮,2才最,
抽,2才由,
愵,2忄弱,
珉,2王民,
婎,2女隹,
畦,2田圭,3田土土,
桦,2木华,
惕,2忄易,
丸,2丶九,
囶,3囗八土,
堫,4土凶八夂,
犷,2犭广,
溜,2氵留,
泐,2氵阞,
漕,2氵曹,
熿,2火黄,
斤,2厂丅,
濎,2氵鼎,
囝,2囗子,
涭,2氵受,
癸,2癶天,
垲,2土岂,
伙,2亻火,
楈,3木疋月,
碉,2石周,
最,2日取,
仡,2亻乞,
旐,4方丿一兆,
扬,4才弓丿丿,
燥,3火品木,2火喿,
戫,2有或,
物,2牜勿,
惋,2忄宛,
庬,2广尨,
嶍,2山習,
曙,2日署,
娠,2女辰,
田,2囗十,
夗,2夕?,
堩,2土恆,
棚,2木朋,
珙,2王共,
桀,2舛木,
令,3人一卩,
勳,2熏力,
侅,2亻亥,
傡,2亻竝,
烇,2火全,
濓,2氵亷,
汩,2氵日,
李,2木子,
氾,2氵?,
侯,4亻乛一矢,
活,2氵舌,
珠,2王朱,
殿,3尸共殳,
荛,2艹尧,
奉,4手乀一十,3?一十,
楋,2木剌,
杨,4木弓丿丿,
旍,4方丿一令,
宇,2宀于,
灶,2火土,
忟,2忄文,
晤,2日吾,
帮,2邦巾,
蓄,2艹畜,
深,2氵罙,
暑,2日者,
玳,2王代,
填,2土真,
蓬,2艹逢,
扉,2户非,
呾,2口旦,
嗢,2口昷,
沆,2氵亢,
庙,3广由廟,
犰,2犭九,
忪,2忄公,
理,2王里,
囔,2口囊,
卷,3夫八卩,2??,
婓,2非女,
垤,2土至,
岓,2山斤,
忬,2忄予,
庴,2广昔,
戵,2瞿戈,
愺,2忄草,
侦,2亻贞,
朱,2丶未,4丿一木未,
皂,2白七,
禹,4丿口冂厶,
栻,2木式,
秧,2禾央,
许,2讠午,
欜,2木囊,
汄,2氵人,
晚,2日免,
滘,5氵冖八工口,4氵?工口,
濖,2氵署,
烌,2火休,
觎,2俞见,
狉,2犭丕,
琼,2王京,
凅,2冫固,
傮,2亻曹,
渺,3氵目少,
犸,2犭马,
滹,2氵虖,
泔,2氵甘,
揎,2才宣,
漓,2氵离,
囡,2囗女,
嬺,2女慝,
混,2氵昆,
检,2木佥,
氻,2氵力,
埏,2土延,
愹,2忄容,
楉,2木若,
仫,2亻么,
曧,2日融,
屿,2山与,
稠,2禾周,
岔,2分山,
异,2己廾,
响,2向口,
徐,2彳余,
挽,2才免,
戊,2丿戈,
觑,2虚见,
天,2一大,
伸,2亻申,
熟,2孰灬,
庆,2广大,
侐,2亻血,
澎,2氵彭,
旗,4方丿一其,
蠲,2益蜀,
蛊,2虫皿,
蠰,2虫襄,
蠯,4广卑虫虫,
蠭,3逢虫虫,
蠫,1,4豸刂虫虫,
蟏,2虫萧,
蠧,5士冖石虫虫,
蠥,2辥虫,
蠤,3酋虫虫,
蛎,2虫厉,
蠢,3春虫虫,
蠡,3彖虫虫,
蠠,3面虫虫,
蠝,2虫畾,
蠛,2虫蔑,
蠚,3若虫虫,
蠘,2虫截,
蠗,2虫翟,
蠖,2虫蒦,
蠕,2虫需,
蠓,2虫蒙,
蝾,2虫荣,
蛴,2虫齐,
蠎,2虫莾,
鼾,2鼻干,
鳊,2鱼扁,
觚,2角瓜,
酏,2酉也,
簖,2竹断,
螨,3虫艹两,
颀,2斤页,
瘕,2疒叚,
稞,2禾果,
铨,2钅全,
睚,2目厓,
忑,2下心,
臊,2月喿,
挲,2沙手,
辇,3夫夫车,
椠,2木斩,
琮,2王宗,
纨,2纟丸,
妪,2女区,
潺,2氵孱,
泯,2氵民,
恺,2忄岂,
猃,2犭佥,
帻,2巾责,
啐,2口卒,
摭,2才庶,
蔟,2艹族,
荦,3艹冖牛,
埤,2土卑,
邶,2北阝,
冽,2冫列,
佚,2亻失,
蚃,2乡虫,
觞,6角丿一弓丿丿,
正,2一止,
札,2木乚,
育,3亠厶月,
引,2弓丨,
妖,2女夭,
蟼,2敬虫,
蚁,2虫义,
蟺,2虫亶,
蟹,2解虫,
蟸,3豕虫虫,
蛏,2虫圣,
蟴,2斯虫,
虫,2口厶,
蛲,2虫尧,
蟮,2虫善,
蟭,2虫焦,
蝉,2虫单,
蟫,2虫覃,
蟪,2虫惠,
蟩,2虫厥,
蟨,2厥虫,
蟥,2虫黄,
蟤,2虫巽,
虮,2虫几,
蟢,2虫喜,
蟠,2虫番,
蟟,2虫尞,
蟞,2敝虫,
蟝,2虫渠,
蟛,2虫彭,
蟚,2彭虫,
蟘,2虫貸,
蟗,6一口丨冂出虫,
蟖,2虫斯,
蟕,2虫觜,
蟔,2虫黑,
蟓,2虫象,
蛠,2虫劦,
蟑,2虫章,
蟌,2虫悤,
蟋,2虫悉,
蟊,3矛虫虫,
蟉,2虫翏,
蟇,2莫虫,
蟆,2虫莫,
蟃,2虫曼,
蟁,3民虫虫,
蟀,2虫率,
螾,2虫寅,
螽,3冬虫虫,
螼,2虫堇,
蝼,2虫娄,
螺,2虫累,
螸,2欲虫,
螷,2庳虫,
螶,3巨虫虫,
螵,2虫票,
螳,2虫堂,
螲,2虫窒,
螱,2尉虫,
螰,2虫鹿,
螯,2敖虫,
螭,2虫离,
螬,2虫曹,
螫,2赦虫,
螪,2虫商,
螤,2蚉臾,
螠,2虫益,
螟,2虫冥,
蚂,2虫马,
螝,2虫鬼,
螜,4士冖殳虫,
螛,2虫害,
螚,2能虫,
螙,3木虫虫,
螗,2虫唐,
螖,2虫骨,
螓,2虫秦,
螒,5十日十人虫,
螏,2虫疾,
螎,2虫鬲,
融,2鬲虫,
螌,2般虫,
螋,2虫叟,
螊,2虫兼,
螉,2虫翁,
螈,2虫原,
螇,2虫奚,
螆,2虫兹,
螅,2虫息,
蛳,2虫师,
螃,2虫旁,
螂,2虫郎,
蝇,2虫黾,
蝽,2虫春,
蝻,2虫南,
蝺,2虫禹,
蝹,2虫昷,
蜗,2虫呙,
蝷,3虫广屰,
蝶,2虫枼,
蝴,2虫胡,
蝲,2虫剌,
蝱,3亡虫虫,
蝰,2虫奎,
蝯,2虫爰,
蝮,2虫复,
蝬,1,4虫凶八夂,
蝫,2虫者,
蝧,2虫英,
虾,2虫下,
蝥,2敄虫,
蝤,2虫酋,
蝣,2虫斿,
蝡,2虫耎,
蝠,2虫畐,
蝞,2虫眉,
蝛,2虫威,
蝚,2虫柔,
蝙,2虫扁,
蝘,2虫匽,
蝗,2虫皇,
蝖,2虫宣,
蚀,2饣虫,
蝔,2虫皆,
蝓,2虫俞,
蝒,2虫面,
蝐,2虫冒,
蝏,2虫亭,
蝎,2虫曷,
蝍,2虫即,
蝌,2虫科,
蜡,2虫昔,
蛧,2虫网,
蝃,2虫叕,
蝂,2虫版,
蜿,2虫宛,
蜾,2虫果,
蜼,2虫隹,
蜻,2虫青,
蜹,2虫芮,
蜷,2虫卷,
蜶,2虫卒,
蜴,2虫易,
蜳,2虫享,
蜲,2虫委,
蜱,2虫卑,
蜰,2肥虫,
蜯,2虫奉,
蜮,2虫或,
蜭,2虫臽,
蜬,2虫函,
蜫,2虫昆,
蜪,2虫匋,
蜩,2虫周,
蜨,2虫疌,
蜥,2虫析,
蜤,2析虫,
蜣,2虫羌,
蜢,2虫孟,
蜠,2虫囷,
蜟,2虫育,
蜞,2虫其,
蜝,2其虫,
蜜,3宀必虫,2宓虫,
蜛,2虫居,
蜚,2虫非,
蜙,2虫松,
蜘,2虫知,
蜔,2虫甸,
蜓,2虫廷,
蜑,2延虫,
蜏,2虫秀,
蜎,2虫肙,
蜍,2虫余,
蜌,3虫比土,
蜊,2虫利,
蜉,2虫孚,
蜈,2虫吴,
蜇,2折虫,
蚬,2虫见,
蜅,2虫甫,
蜄,2虫辰,
蜃,2辰虫,
蜁,4虫丿一疋,
蜀,3罒勹虫,
蛿,2虫含,
蜕,2虫兑,
蛱,2虫夹,
蛹,2虫甬,
蛸,2虫肖,
蛷,2虫求,
蛶,2虫寽,
蛭,2虫至,
蛬,2共虫,
蛫,2虫危,
蛪,3丰刀虫,
他,2亻也,
墅,2野土,
望,3亡月王,
帖,2巾占,
戼,3?匸戶,
兵,2丘八,
忶,2忄云,
廀,2广叜,
咘,2口布,
泮,2氵半,
潸,4氵木木月,
柠,2木宁,
夰,3大丿丨,
琥,2王虎,
楮,2木者,
嗼,2口莫,
畸,2田奇,
埴,2土直,
汎,2氵凡,
涾,2氵沓,
搡,2才桑,
啁,2口周,
烒,2火式,
狷,2犭肙,
旞,4方丿一遂,
愈,2俞心,
扎,2扌乚,
擑,2才戢,
助,2且力,
尔,2刀小,4丿乛亅八,
果,2日木,
楕,3木左月,
牾,2牜吾,
塌,3土曰羽,
桴,2木孚,
旺,2日王,
晰,2日析,
戻,2户大,
丙,3一人冂,
沲,4氵丿一也,
满,3氵艹两,
咗,2口左,
您,2你心,
批,2才比,
弃,3亠厶廾,
曲,2囗卄,3曰丨丨,
嗻,2口庶,
生,2牛一,3丿三丨,
淃,2氵卷,
汒,2氵亡,
濢,2氵翠,
柞,2木乍,
燐,2火粦,
挣,2才争,
历,2厂力,
狖,2犭穴,
怩,2忄尼,
狨,2犭戎,
圊,2囗青,
旣,3白匕旡,
楙,2林矛,3木矛木,
氟,2气弗,
欫,3午止欠,
埘,2土时,
往,2彳主,
眸,2目牟,
犋,2牜具,
戍,2戊丶,
样,2木羊,
聒,2耳舌,
嚣,5口口页口口,
矽,2石夕,
澍,2氵尌,
涅,2氵圼,
怿,4忄又二丨,
泺,2氵乐,
桫,2木沙,
腮,2月思,
蛆,2虫且,
瑛,2王英,
濥,2氵夤,
烚,2火合,
燓,2棥火,4木爻木火,
狛,2犭白,
帏,2巾韦,
狲,2犭孙,
搌,2才展,
均,2土匀,
爹,2父多,
狰,2犭争,
楟,2木亭,
峪,2山谷,
扊,2户炎,
根,2木艮,
幅,2巾畐,
坐,3人人土,
臌,2月鼓,
犒,2牜高,
束,2木口,
慆,2忄舀,
冰,2冫水,
婠,2女官,
硒,2石西,
哮,2口孝,
沱,2氵它,
恹,2忄厌,
圑,2囗尃,
潲,2氵稍,
侢,2亻再,
渗,2氵参,
气,2乞一,4丿一一乙,
棼,2林分,
濝,2氵綦,
滪,2氵预,
淁,2氵妾,
汏,2氵大,
啕,2口匋,
柳,2木卯,
猁,2犭利,
烓,2火圭,
欲,2谷欠,
篾,3竹罓戍,
整,2敕正,3束攵正,
斛,2角斗,
欩,2召欠,
橓,2木舜,
冫,2丶丿,
桖,2木血,
慅,2忄蚤,
忼,2忄亢,
稔,2禾念,
嶟,2山尊,
岧,2山召,
掰,3手分手,
婟,2女固,
忐,2上心,
堼,2封土,
圐,3囗罒方,
琬,2王宛,
棹,2木卓,
狺,2犭言,
恂,2忄旬,
泾,2氵圣,
濑,2氵赖,
燑,2火童,
狘,2犭戉,
濣,2氵斡,
烖,3土戈火,2?火,
淈,2氵屈,
邺,2业阝,
欬,2亥欠,
荥,3艹冖水,
楛,2木苦,
橖,2木棠,
朁,2兓日,
桙,2木牟,
擖,2才葛,
隐,2阝急,
扅,2户多,
掽,2才並,
忺,2忄欠,
牺,2牜西,
晓,2日尧,
玄,2亠幺,
孅,2女韱,
漱,2氵欶,
塔,2土荅,
烃,2火圣,
毗,2田比,
澌,2氵斯,
泫,2氵玄,
怡,2忄台,
凕,2冫冥,
棂,2木灵,
摸,2才莫,
傸,2亻爽,
浸,4氵彐冖又,
峻,2山夋,
垸,2土完,
俐,2亻利,
狴,3犭比土,
湖,2氵胡,
啭,2口转,
搦,2才弱,
争,2刀肀,3刀聿,4刀彐亅,5爫彐亅爭,
二,2一一,
服,3月卩又,
淫,3氵爫壬,
炳,2火丙,
猖,2犭昌,
楚,2林疋,
柱,2木主,
旋,4方丿一疋,
淆,2氵肴,
睃,2目夋,
妄,2亡女,
朦,2月蒙,
她,2女也,
数,2娄攵,
挈,3丰刀手,
三,2一二,3一一一,
椟,2木卖,
妩,2女无,
琵,2王比,
泓,2氵弘,
潼,2氵童,
狳,2犭余,
恻,2忄则,
唿,2口忽,
帱,2巾寿,
君,2尹口,
烬,2火尽,
埸,2土易,
积,2禾只,
冱,2冫互,
过,2辶寸,
庚,3广肀人,
攸,3亻丨攵,
洱,2氵耳,
谍,2讠枼,3言世木,
狱,3犭讠犬,
渣,2氵查,
昌,2日日,
尹,2彐丿,
宵,2宀肖,
悬,2县心,
忘,2亡心,
吸,2口及,
它,2宀匕,
厅,2厂丁,
牲,2牜生,
庶,3广廿灬,
屈,2尸出,
赛,4宀井大贝,
劈,2辟刀,
泣,2氵立,
命,3人一叩,
狞,2犭宁,
咙,2口龙,
曼,3曰目又,
狚,2犭旦,
傈,2亻栗,
烗,2火亥,
军,2冖车,
滮,2氵彪,
淉,2氵果,
汖,2山水,
狐,2犭瓜,
橗,2木萌,
楜,2木胡,
桚,3木巛夕,
朂,3日耳力,
滁,2氵除,
蟒,2虫莽,
掿,2才若,
扆,2户衣,
蛟,2虫交,
蛞,2虫舌,
蛝,2虫艮,
蛜,2虫伊,
蛛,2虫朱,
蛙,2虫圭,
蛘,2虫羊,
蛗,4户乛一虫,
蛖,2虫尨,
蛕,2虫有,
蛔,2虫回,
蛒,2虫各,
蛑,2虫牟,
蛐,2虫曲,
萤,3艹冖虫,
蛌,2虫瓜,
蛋,2疋虫,
蛉,2虫令,
蛅,2虫占,
蛄,2虫古,
蛃,2虫丙,
蛂,2虫犮,
蛁,2虫召,
蛀,2虫主,
蚿,2虫玄,
蚾,2虫皮,
蚽,2虫丕,
蚻,2札虫,
蚺,2虫冉,
蚹,2虫付,
蚸,2虫斥,
蚷,2虫巨,
蚶,2虫甘,
蚵,2虫可,
蚴,2虫幼,
蚳,2虫氐,
蚲,2虫平,
蚱,2虫乍,
蚰,2虫由,
蚯,2虫丘,
蚮,2虫代,
蚭,2虫尼,
蚫,2虫包,
蚪,2虫斗,
蚩,1,3山一虫,
蚨,2虫夫,
蚧,2虫介,
蚦,2虫冄,
蚥,2虫父,
蚤,3叉丶虫,
蚣,2虫公,
